Plot,time,NDVI,DFI,NDTI,SATVI,NDII7,SAVI,RDVI,MTVI1,NCI,NDCI,PSRI,NDWI,EVI,TCBI,TCGI,TCWI,BAI_126,BAI_136,BAI_146,BAI_236,BAI_246,BAI_346,BLUE,GREEN,RED,NIR1,SWIR1,SWIR2,NA_pct
E Wollen,2018-11-02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0
E Wollen,2018-11-03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0
E Wollen,2018-11-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0
E Wollen,2018-11-13,0.21247734835594123,17.450547025118816,0.1558968802829886,0.19537471371512444,-0.12316266297758774,0.10959063534003276,10.887365749991591,0.04784715257662511,0.5431483763172923,0.459147723042589,0.1307611805527559,-0.2737246724811048,0.10723882818812892,0.33272149948467483,0.012361345799932642,-0.2393395126490402,160.3915628386729,159.80191209735167,153.02956052145854,160.4145280066337,152.6554984636147,151.30149635907205,646.3514651397777,834.1931626810374,1045.2147187605253,1606.0932974065342,2805.7320646682383,2051.074267430111,0.0016812373907195697
E Wollen,2018-11-23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0
E Wollen,2018-11-28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0
E Wollen,2018-12-04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0
E Wollen,2018-12-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0
E Wollen,2018-12-13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0
E Wollen,2018-12-18,0.1979381664510561,18.73454964948447,0.16318768615125823,0.1920245778018065,-0.12393118493217273,0.09981524901221615,9.969986910361673,0.04070322450353419,0.5374294011855325,0.4537936004013882,0.13330953820754174,-0.281369696531713,0.09690510600243295,0.3216227179367217,0.00933769145405588,-0.23023793328508926,159.1038995350341,159.22247038627083,154.4141985672459,160.45153965342763,154.59769622861225,153.82177588446467,627.9629754291484,820.2480646247055,1025.4772803769774,1530.4702120498148,2722.081790642881,1959.9663412992259,0.0010087424344317419
E Wollen,2018-12-20,0.19856335389935642,17.558064199904496,0.15175380568972652,0.17926601054867525,-0.11556185259321579,0.10065314326151924,10.042465163188849,0.044815761616161603,0.513681870642855,0.4381832695247581,0.11853489191821084,-0.26264828963744996,0.09901839185942082,0.3206739073703705,0.009185785718855225,-0.2218629334141414,158.6225727557217,160.23757839447717,154.48503407195764,162.69796129894868,154.81677275783548,153.22662837678126,651.4239057239057,845.3762626262626,1029.9375420875422,1541.099494949495,2631.1441077441077,1938.747643097643,0.0013449899125756557
E Wollen,2018-12-23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0
E Wollen,2018-12-28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0
E Wollen,2019-01-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0
E Wollen,2019-01-07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0
E Wollen,2019-01-12,0.253369701102398,21.122089788414243,0.21363729032731887,-0.015755373757871633,0.3830082269938361,0.17252183259931286,16.338876921220994,0.08024699999999997,0.23921184263890766,0.07226983299036269,0.17443544194610794,0.18468942032510122,0.15585392355858407,0.380868435,0.07173886000000002,-0.07930995,126.95861098227329,124.54761543179896,113.13744723011351,126.31457862131336,113.68088434756851,113.55999947189207,678.0,1111.5,1570.25,2624.5,1806.0,1171.0,0.9993275050437121
E Wollen,2019-01-17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0
E Wollen,2019-01-21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0
